,song_name,key_signature	,harmonic_red,key_signature
104,"108---Sachin-Jigar,-Shreya-Ghoshal,-Tochi-Raina---Saibo_basic_pitch.mid",,"['ii42', 'i', 'i', 'i', 'i', 'i', 'iv', 'ii7', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'I53', 'i', 'i', 'i', 'vi65', 'I53', 'iv', 'iv', 'ii', 'v', 'I53', 'i', 'IV6', 'v42', 'vi42', 'i', 'i', 'iv', 'iv', 'iv', 'i', 'ii42', 'IV', 'i', 'iv', 'i', 'I53', 'I7', 'ii42', 'i', 'ii42', 'I', 'ii42', 'i', 'vi65', 'i', 'i', 'i', 'i43', 'i', 'i', 'I', 'I53', 'I', 'I53', 'I53', 'IV', 'I', 'I53', 'iv', 'ii7', 'ii', 'i', 'i', 'vi53', 'IV6', 'ii65', 'v', 'I53', 'i', 'ii42', 'iv', 'I53', 'I53', 'i', 'i', 'I', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'I', 'i', 'i', 'iv']",D major
105,"109---A.R.-Rahman,-Nacim,-Mohammed-Aslam---Khalbali_basic_pitch.mid",,"['V53', 'v', 'v', 'v', 'v', '#i42', 'VII', 'vii', 'VII', 'iii42', '#iv42', '#i42', 'i65', 'i65', 'iii', 'V', '#i42', '#v42', 'iii', 'V53', 'iii43', 'III65', 'V42', 'V', 'v', 'vii', 'vii', 'iv7', 'ii65', 'v', 'vii', 'vii', 'iv43', 'v42', 'v', 'v42', 'VII64', 'i65', 'ii65', 'v7', 'v', '#vii', '#vii', 'VII', 'i42', 'VII', 'v53', 'ii65', '#vii', '#i42', 'VII', 'v', 'vii', 'VII53', 'iv43', 'ii', 'III42', 'v42', 'VII64', 'i7', 'ii', 'V', 'V7', 'iii', 'iii7', 'III', 'v7', '#iii', 'III64', 'iii43', 'V7', 'v', 'vii', 'iv', 'iv43', '#vii64', 'V64', 'ii65', 'vii', 'iv43', '#vii', 'V65', 'V65', '#vii', 'V65', 'V65', 'v', '#vii', 'V65', 'v65', 'III64', '#vi', '#vii7', '#vii7', 'iii42', '#iii43', 'vii', 'iv', 'iv7', 'ii', 'v', 'vii', 'vii', 'ii', 'ii', 'ii65', 'vii', 'vii', 'ii', 'VII', 'v', 'i43', 'v7', 'v7', 'v', 'v', 'v', 'III', 'v43', 'VII64', 'III64', 'ii', 'VII', 'III64', 'i42', '#vii', '#vii', '#vi', 'v', 'VII42', '#vi42', 'v7', 'v', 'v43', 'v', 'v7', 'iii', 'v7', 'v7', '#v', 'iii', 'v', 'i', '#vii', 'vii', '#vii', 'v42', 'v65', 'vii', 'iv', 'ii42', 'V', 'V65', 'i42', 'iii', '#v7', 'v43', 'i42', 'VII', 'i42', 'VII', '#v', 'i42', 'VII', '#vi', 'VII', '#vii', 'VII6', 'vii', 'i65', 'ii65', 'v', 'v42', 'V42', 'III', 'iv7', 'V64', 'v42', 'v42', 'IV64', 'ii65', 'v', '#vii', 'v', 'v42', 'i', '#iii', '#i']",c minor
106,"110---Mano,-Swarnalatha---Muqabla-Muqabla_basic_pitch.mid",,"['i', 'i', 'i53', 'i7', 'VII', 'VII', 'i', 'i', 'i', 'i53', '#iv42', 'i', 'i', '-', 'i', 'VI64', 'vii', 'v', 'i53', 'VI64', 'vii', 'v', 'I', 'I', 'i7', 'I65', 'I', 'ii42', 'I', 'I', 'iv43', '#vii', 'I', 'III64', 'i42', 'ii', 'vii', 'i', 'ii65', 'i', '#iii7', 'I', 'i', 'i', 'I7', 'i42', 'iv', '#iv7', 'iv43', 'v', 'iv', 'VII53', 'i42', 'v42', 'VII', 'i', 'VII42', 'iv', '#vii', 'III', 'i', 'i42', 'iv', 'III7', 'i', 'i42', '#iv', '#vii', '#iv7', 'i', 'I65', '#vii', '#iii', '#iv7', '#vii', 'iv7', '#vii', 'i', 'II65', 'i', 'I', 'I', 'i', 'i', 'ii42', 'I7', '#iii', '-', '#iv', '-', 'i42', '-', 'vii', 'i', 'I42', '#iv42', 'i', '#vii7', 'iv', 'III7', 'i', 'i42', 'vii', 'vii', '#iv42', 'i', '#vii', '#vii', '#iii', '#iv7', '#vii', 'II', '#iv43', '#iv7', 'II65', 'I', 'i', 'I65', 'ii65', 'i', 'I', 'I65', 'iii', '-', 'ii', 'v', 'iii42', '-', 'iii42', 'III', '-', '-', '-', '-', '#vii', 'i', 'i42', 'i', 'ii7', 'i', 'i', 'iii', 'i', 'bII', 'bii42', 'bii', '#vii64', '-', '#iii42', '-', 'bii', '#iii', 'i', 'i', 'i', 'i', 'III', 'iii', 'iii', 'iv7', 'iv7']",d minor
107,"111---Pritam,-Neeraj-Shridhar,-Monali-Thakur---Khwab-Dekhe-Sexy-Lady-(From-Race-)_basic_pitch.mid",,"['biii', 'bvi', 'bi', 'bvi43', 'bI', 'bvi', 'vi', 'bvi', 'bvi53', 'bvi53', 'bvi53', 'bvi53', 'bvi', 'vi', 'bvi', 'VI', 'bvi', 'VI', 'bii', 'iv42', 'iv43', 'bvi', 'bvi64', 'iv64', 'iv42', 'bvi6', 'bvi', 'bVI', 'bvi', 'iv43', 'bvi', 'iv43', 'VI', 'bvi6', 'iv43', 'iv64', 'bvi6', 'bvi6', 'bvi6', 'VI', 'bvi6', 'VI', 'bvi', 'iv', 'bvi', 'bvi', 'VI', 'bvi', 'bvi', 'bvi42', 'iv', 'bvi6', 'vi43', 'iv', 'VI65', 'iv43', 'bvi65', 'bIV', 'bII42', 'iv42', 'bvi', 'iv42', 'bvi', 'bvi', 'iv42', 'VI', 'iv42', 'bvi6', 'bvi6', 'iv64', 'VI', 'bvi64', 'iv43', 'iv43', 'iv', 'iv43', 'iv64', 'iv65', 'bvi53', 'vi', 'bvi53', 'bvi', 'iv65', 'i', 'bvi', 'bvi', 'bvi53', 'iv43', 'bvi', 'VI42', 'iv42', 'bvi64', 'VI42', 'iv53', 'iv', 'iv43', 'vi42', 'iv', 'bvi6', 'biv42', 'bvi', 'iv42', 'iv7', 'i42', 'biii', 'iv43', 'bvi', 'bvi6', 'bvi', 'bvi', 'vi', 'iv43', 'iv42', 'i42', 'bvi', 'bvi', 'biv', 'bvi6', 'bvi', 'bvi', 'i', 'iv42', 'i', 'iv42', 'bvi6', 'bvi6', 'iv64', 'bvi6', 'bvi6', 'VI', 'bii', 'bvi64', 'VI', 'bvi', 'vi', 'bvi', 'VI', 'bvi']",g# minor
108,"112---Pritam,-Benny-Dayal---Tu-Hi-Toh-Hai-(From-Holiday-)_basic_pitch.mid",,"['i', 'I7', 'vii43', 'ii65', 'i', 'I64', 'iv', 'iv', 'V', 'I', 'IV', 'IV53', 'I53', 'I', 'ii65', 'V', 'i', 'IV7', 'iv', 'i7', 'III', 'I', 'I7', 'i', 'i', 'v42', 'iv', 'vi7', 'iii65', 'iii65', 'i', 'i43', 'iv', 'iii', 'vi7', 'vi7', 'v', 'V', 'I64', 'iii', 'iv', 'I53', 'I', 'I6', 'I', 'IV7', 'ii7', 'IV53', 'iii6', 'I', 'iii', 'iii6', 'iii', 'I', 'IV', 'V', 'i', 'i', 'vi42', 'i', 'iv', 'iv7', 'ii7', 'I', 'i', 'I64', 'v42', 'vi7', 'vi7', 'v', 'V53', 'i', 'vi42', 'ii65', 'iv', 'iv', 'iv', 'i', 'i', 'v7', 'v7', 'v', 'v']",C major
109,113---Akon---Chammak-Challo_basic_pitch.mid,,"['i7', 'vii', 'i42', 'iv', 'i', 'VII', '#v42', '#v42', 'ii', '#i', '#v', '#v', '#v', '#III', 'i', '#iii', '#vi42', 'iv', '#i', '#iv43', '#iii', 'I', '-', '#III', '#i42', '#iii', 'iii', 'ii42', '#vii', '#v42', 'III', '#vii', '#i', 'I', 'i', 'I', '#vi', 'ii43', 'VI', '#vi42', 'ii', '#III', 'iii', '#vi', 'iii', '#vi', '#v43', 'ii', 'i42', '#i43', 'i', 'i42', 'i', 'VI', '#vi', '#vi', '#i42', '#VI', '#vi', 'ii43', '#i', '#i', '#iv', '#i', 'vii', 'iii', '#i', 'ii', '-', '-', '-', '-', '#i', 'i', '#i', '-', 'i', 'i', '#i', 'iv', 'iv', 'v42', '#i', 'i', 'i', 'i7', 'iii', 'v65', 'i53', 'ii', 'i53', 'i53', 'III', 'i', 'i43', 'v7', 'v65', 'i64', 'v', 'v', '-', '#vi', 'i', 'I', 'i53', 'i', 'i7', '#i', 'iv', 'iv', '#iii', 'iv43', 'i', 'i', 'i', 'i53', 'vii', 'i53', 'ii6', 'iii', 'i64', 'ii', 'III', 'III', 'III', 'iii', 'iii7', 'III', 'v7', 'iv43', 'i', 'i', 'iv42', 'i', 'iii', 'i6', 'vii', 'i42', 'iv43', 'i42', 'i', 'ii65', 'iv', '-', '#iii', 'ii42', 'iv', '#vii', '#v', 'III42', '#vii', '#iv43', '#i', 'ii42', 'VI', '#vii', 'ii42', 'VII', 'ii42', 'i', 'IV', 'i', '#i42', '#i42', 'vii', 'i42', 'vii', 'V42', 'v', '#iv', '#v42', '#v', 'i42', '#vii42', 'III', '#vi42', '#iii', 'V', '#v', '#v', 'iii6', '#iv', 'ii', '#vii', 'IV65', '#vii', 'VII', 'IV6', '#v', 'ii42', 'VI', 'II', 'VII', '#vii', 'IV', '#vi42', 'V42', 'IV', 'iii', '#v42', 'v', 'iv7', '#vii', '#vii', 'i42', 'iii', 'V', 'vii', '-', 'iv', 'i42', 'i42', 'vii42', 'VII', 'i42', 'VII', '#vi', '#i42']",c minor
110,"114---Manj,-Nindy-Kaur,-Raftaar---Whistle-Baja-Ke---From-Heropanti_basic_pitch.mid",,"['#vi65', '#vi65', 'i', '#vi65', 'i53', '#i', 'i', 'i7', 'VII65', 'i7', 'i', 'i', 'iii', 'i', 'i', 'i', 'i', 'VII', 'i', 'i', 'i7', 'i65', 'i7', 'i7', 'i', 'i65', 'iv7', 'i65', 'VII', 'i7', 'i', 'i', 'ii', 'iv', 'i42', 'ii42', 'III42', 'ii65', 'i', 'ii42', 'i', 'iv42', 'ii42', 'i', 'i', 'i42', 'ii42', 'i', '#vi64', 'i', '#vii', 'i7', 'i65', 'i6', 'iii', 'vii', 'i6', 'III', 'i', 'iv42', 'I', 'i', 'i42', 'i', 'iv42', 'iii43', 'i6', 'i6', 'ii42', 'ii', 'i', 'ii', 'ii42', 'VII', 'ii', 'ii42', 'i', 'i53', 'iv', 'i', 'i', 'i', 'iv42', 'ii7', 'i', 'ii42', 'i7', 'VII', 'i', 'i', 'i', 'vii', 'i', 'III7', 'i65', 'i42', 'i42']",c minor
111,"115---Nakash-Aziz,-Antara-Mitra---Saree-Ke-Fall-Sa_basic_pitch.mid",,"['bii43', 'III', '#iii42', '#iii65', 'iii', 'iv7', 'V42', '#iv', 'iv', 'v65', 'i', 'vii', 'i', 'iv42', 'i', 'iv', 'i43', 'i7', 'VI', 'i7', 'i', 'iv', 'VI', 'i7', 'VI', 'i7', 'iii', 'iii43', 'iii7', 'VII53', 'i7', '#vii', 'VI', 'i', 'i7', 'i', 'VI', 'i', 'iv', 'i', 'i42', 'i', 'i7', 'VII', 'v', 'i', 'i42', 'i42', 'i65', 'i', 'i42', 'i', 'i', 'i64', 'i', 'VII', 'VII', 'ii65', 'ii65', 'v', 'III65', 'iv7', 'iv43', 'iii', 'i42', 'iv', 'i', 'v', 'iii', 'iii43', 'iii7', 'VII', 'i7', 'ii42', 'i7', 'i7', 'i7', 'i', 'VII', 'VII', 'i', 'iv', 'i', 'i', 'i42', 'i42', 'i42', 'i7', 'i', 'iv', 'i', 'i7', 'i42', 'i', 'i', 'VII', 'ii65', 'ii65', 'V53', 'i', 'i64', 'v', 'iii', 'ii42', 'ii65', 'i', 'III65', 'iii', 'VII53', 'iii', 'VII53', 'i7', 'i42', 'VI', 'i7', 'vii', 'VII', 'VI', 'vii', 'i7', 'ii65', 'i7', '#iv', 'VI', 'i7', 'vii', 'i', 'vii', 'iv', 'iv', 'i', 'i', 'i42']",d minor
112,"116---Shankar-Ehsaan-Loy,-Sukhwinder-Singh,-Loy-Mendonsa,-Shankar-Mahadevan---Slow-Motion-Angreza_basic_pitch.mid",,"['I53', 'I53', 'I6', 'iii', 'I6', 'IV42', 'IV', 'vi', 'I53', 'I6', 'IV64', 'I', 'I6', 'iv', 'IV53', 'i', 'I53', 'IV64', 'IV64', 'iii42', 'I53', 'IV', 'IV64', 'i', 'I64', 'i', 'I53', 'I53', 'I53', 'I', 'I', 'I64', 'i', 'i', 'I64', 'I', 'I53', 'I', 'IV53', 'iv', 'iv', 'ii43', 'V64', 'vi42', 'I64', 'IV64', 'IV64', 'I', 'i', 'iv', 'iv', 'i', 'i', 'iv', 'iv', 'i', 'I53', 'I53', 'i', 'iv', 'iv', 'i', 'I64', 'I', 'I53', 'iv', 'iv', 'i', 'I64', 'I', 'I', 'I64', 'I53', 'I', 'I53', 'I', 'IV53', 'iv', 'iv', 'ii42', 'v', 'v7', 'I64', 'iv', 'IV64', 'IV7', 'I53', 'iv', 'iv', 'i', 'I53', 'I64', 'I53', 'I53', 'I53', 'I53', 'I53', 'iv', 'iv', 'i', 'i', 'I64', 'I53', 'I', 'I', 'i', 'I53', 'I', 'I53', 'I', 'iv', 'iv', 'IV64', 'ii42', 'V64', 'v', 'I53', 'V7', 'iv', 'i', 'i', 'iv', 'iv', 'i', 'I', 'IV6', 'IV', 'iv', 'I53', 'I53']",C major
113,117---A.R.-Rahman---Hind-Mere-Jind_basic_pitch.mid,,"['i', 'i', 'I', 'I53', 'i', 'I6', 'iii7', 'i', 'i', 'I53', 'i', 'ii42', 'v43', 'ii65', 'I', 'I53', 'V53', 'v', 'ii7', 'vi65', 'IV', 'i', 'i', 'V53', 'ii7', 'vi', 'IV', 'ii42', 'I53', 'iii', 'iii', 'ii53', 'ii65', 'IV7', 'vi', 'vi', 'I', 'i', 'i', 'v42', 'i', 'vi53', 'v42', 'i', 'I', 'iv', 'i', 'vi7', 'IV7', 'iv', 'I', 'ii7', 'iv', 'I', 'vi', 'v42', 'I53', 'I53', 'IV', 'iv43', 'I53', 'i', 'I53', 'i', 'ii7', 'I64', 'I53', 'ii7', 'v42', 'i', 'i', 'i', 'i', 'i', 'ii', 'I53', 'i', 'i', 'v', 'V', 'iv', 'iv', 'i', 'ii7', 'iv', 'I53', 'IV', 'iv', 'i', 'vi65', 'I', 'i', 'v7', 'iii42', 'v42', 'v42', 'vi6', 'vi6', 'iii65', 'ii', 'vii65', 'ii65', 'iv43', 'I', 'v', 'iii', 'ii', 'vii', 'IV53', 'I', 'i', 'I53', 'ii', 'v42', 'I53', 'IV7', 'v42', 'I53', 'I', 'v7', 'I53', 'vi53', 'iii', 'i', 'I', 'iv', 'I64', 'vi6', 'IV6', 'v', 'I53', 'ii7', 'iv', 'I', 'vi53', 'iv', 'I53', 'I', 'vii', 'I64', 'vi7', 'iv', 'v', 'I', 'iv', 'i', 'I53', 'vi', 'i', 'i', 'i', 'I53', 'I6', 'I53', 'I53']",G major
114,"118---A.R.-Rahman,-Alka-Yagnik,-Udit-Narayan,-Sukhwinder-Singh,-Srinivas---Mitwa-(From-Lagaan-)_basic_pitch.mid",,"['iii', 'v', 'v', 'v', 'vi42', 'vi42', 'vi42', 'V', 'iii', 'v', 'v', 'iii', 'i', 'vi42', 'i', 'vi42', 'V', 'i', 'v', 'i', 'i', 'i43', 'i', 'v', 'iii65', 'v', 'iii65', 'iii65', 'i', 'bIII43', 'vi42', 'iii', 'vi42', 'iii65', 'I', 'i43', 'iii65', 'iii', 'iii65', 'i', 'iii', 'vii', 'ii42', 'vi42', 'vi7', 'vi', 'IV', 'iv', 'vi42', 'vi42', 'vi7', 'IV', 'iv', 'v', 'V', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'i', 'v', 'v', 'v', 'V64', 'v', 'V53', 'i', 'v', 'v', 'v', 'i', 'i', 'v', 'i', 'v', 'i', 'I', 'vi42', 'I53', 'i', 'I53', 'I64', 'i', 'v', 'i43', 'V', 'v', 'vi65', 'vi65', 'vi65', 'vi42', 'vii42', 'IV', 'v42', 'v43', 'vi7', 'vi42', 'vi7', 'v42', 'v42', 'v7', 'v', 'i', 'ii42', 'iii7', 'i', 'iii42', 'v', 'V', 'iii', 'I53', 'ii7', 'i43', 'i', 'V', 'i', 'V53', 'i', 'i', 'i7', 'i7', 'i7', 'i', 'i7', 'v', 'v', 'i', 'i', 'iii65', 'i', 'v', 'I53', 'I7', 'vi7', 'iii65', 'i', 'I53', 'I53', 'I', 'vi65', 'i', 'V', 'v', 'vii', 'vi65', 'vi65', 'vi7', 'vii42', 'iv', 'iv', 'i7', 'vi42', 'vi42', 'IV', 'IV', 'v42', 'V', 'iii', 'v7', 'vi42', 'vi42', 'vi42', 'V', 'v7', 'v7', 'v', '#iv', 'vi42', 'V', 'V', 'vi65', 'V', 'vii43', 'IV', 'v42', 'vi65', 'I', 'V', 'ii42', 'iv', 'iv', 'V', 'vi7', 'vii43', 'vi7', 'v42', 'V', 'v', 'V', 'IV', 'v42', 'IV', 'V', 'v', 'V', 'v7', 'V42', 'v', 'v']",G major
115,"119---A.R.-Rahman,-Mohit-Chauhan---Khoon-Chala-(From-Rang-De-Basanti-)_basic_pitch.mid",,"['III7', 'III', 'v', 'i7', 'v', 'ii42', 'v43', 'v64', 'v64', 'VII', 'v43', 'VII', 'III64', 'VII', 'i', 'ii42', 'III64', 'i', 'i', 'i7', 'iv7', 'III53', 'III64', 'III53', 'VII53', 'III', 'v', 'iii', 'i', 'i', 'III64', 'III', 'i42', 'i', 'i7', 'VI42', 'VI', 'iv', 'III', 'III53', 'vii', 'i7', 'i7', 'VI42', 'VI65', 'iv65', 'III', 'i6', 'iii', 'ii', 'VII', 'ii42', 'i', 'III7', 'ii42', 'i42', 'III64', 'iii', 'iii', 'iii', 'III', 'III', 'iii', 'i42', 'vii', 'i', 'i', 'VI', 'i', 'v65', 'III', 'i', 'iii', 'iv', 'iv', 'vi', 'iii6', 'VI', 'iv', 'bV', 'bi43', 'vi', 'iv', 'i', 'iv', 'i', 'i7', 'i', 'i', 'iv', 'i', 'i', 'i', 'i']",f# minor
116,"120---Kumar-Sanu,-Udit-Narayan,-Alka-Yagnik,-Kavita-Krishnamurthy---Neend-Churayee-Meri-(From-Ishq-)_basic_pitch.mid",,"['ii53', 'ii53', 'iv43', 'I53', 'vi53', 'I', 'ii', 'I', 'I53', 'v', 'ii', 'I53', 'i', 'i', 'ii', 'vi', 'i', 'i', 'vi65', 'vi42', 'IV7', 'I', 'I', 'ii', 'ii', 'ii53', 'i', 'i', 'i', 'ii', 'I', 'i', 'i', 'IV', 'IV53', 'ii7', 'vi65', 'I53', 'ii', 'ii53', 'ii53', 'i', 'i', 'iii42', 'ii64', 'iv', 'i', 'ii', 'ii53', 'ii53', 'iv43', 'I53', 'vi53', 'ii', 'ii65', 'ii42', 'ii42', 'iv43', 'I64', 'ii42', 'ii64', 'ii', 'ii64', 'ii7', 'I53', 'I', 'iv43', 'i', 'ii', 'ii53', 'ii', '#ii', 'ii42', 'vi', 'I', 'IV', 'IV53', 'ii42', 'i', 'ii42', 'ii', 'ii42', 'v43', 'i', 'i', 'ii', 'ii', 'i', 'i', 'i', 'IV', 'IV', 'ii42', 'i', 'ii7', 'ii', 'ii', 'iv', 'i', 'I6', 'ii', 'vi', 'i', 'ii42', 'ii', 'ii', 'I', 'ii42', 'ii42', 'ii64', 'ii53', 'i', 'I', 'i', 'I', 'ii43', 'ii', 'ii', 'ii', 'ii', 'vi', 'vi6', 'I42', 'I', 'IV65', 'ii', 'ii', 'III65', 'iii42', 'I', 'I', 'IV64', 'IV', 'IV', 'v', 'I53', 'ii7', 'ii', 'ii53', 'iv', 'i', 'i', 'ii7', 'ii', 'i', 'i', 'IV', 'IV', 'ii65', 'vi7', '#i', 'ii', 'ii', 'ii53', 'i', 'i', 'i', 'ii53', 'i', 'i', 'ii', 'ii', 'ii', 'ii42', 'i', 'ii65', 'ii53', 'ii', 'i', 'i', 'II53', 'ii', 'ii']",F major
117,"121---Salim–Sulaiman,-Sonu-Nigam,-Shreya-Ghoshal,-Salim-Merchant---Shukran-Allah_basic_pitch.mid",,"['-', 'bi43', 'bi64', 'iv', 'iv7', 'biv', 'bi', 'bi64', 'bi', 'iv7', 'biv', 'biv', 'bi', 'bi64', 'bi43', 'biv', 'i65', 'i65', 'i', 'bbiii', 'v7', 'biv', 'bbvii', 'v', 'v', 'i', 'biv', 'bi43', 'v', 'biv', 'bi', 'bi64', 'iv', 'iv', 'biv', 'bi64', 'bi64', 'bi64', 'iv', 'i', 'biv', 'biv', 'bbiii', 'biv', 'biv', 'v42', 'v', 'bi64', 'bbiii', 'i', 'i', 'bbvii', 'bi', 'bbiii', 'bi43', 'v42', 'v42', 'i42', 'bi', 'bi64', 'bi43', 'biv7', 'v42', 'bbvii', 'bbiii', 'i', 'i43', 'iv', 'v', 'i7', 'biv', 'bi64', 'iv', 'iv', 'i', 'i', 'bi64', 'bi64', 'iv', 'iv', 'biv', 'bi', 'biv', 'biv', 'bbiii', 'i6', 'i7', 'bi43', 'bi64', 'bi64', 'bbIII53', 'bv42', 'bI64', 'bi64', 'bbvii', 'iv', 'biv', 'bi64', 'bi64', 'bi', 'iv', 'iv7', 'bbvii', 'bi64', 'bi', 'bi64', 'bi', 'biv', 'biv', 'bbvii', 'bi', 'i', 'bi64', 'biv7', 'bbvii', 'bbvii', 'bi64', 'i7', 'bi64', 'iv', 'v', 'bbvii', 'biv', 'bi', 'i', 'iv', 'i', 'i', 'bi64', 'bi', 'iv', 'iv', 'biv', 'bi', 'bi64', 'bi64', 'iv', 'biv', 'biv43', 'bi', 'bi', 'bi64', 'bi', 'v', 'v']",C# major
118,"122---Salim-Merchant,-KK---Aashayein_basic_pitch.mid",,"['I', 'ii42', 'I', 'I53', 'I', 'I', 'I', 'I', 'I53', 'V', 'ii65', 'I', 'I53', 'i7', 'ii65', 'iv43', 'iv', 'I', 'i', 'ii42', 'v', 'I', 'iv', 'I53', 'iv', 'vi', 'iii65', 'iv', 'ii42', 'I', 'vi6', 'I53', 'IV64', 'vi53', 'v', 'ii65', 'iv', 'iv', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'vi7', 'iv', 'I53', 'iv53', 'I53', 'i', 'i', 'i', 'ii42', 'IV64', 'i', 'iv', 'ii', 'iv', 'i', 'iv43', 'v7', 'I', 'I', 'ii42', 'I53', 'iv', 'vi', 'iii65', 'iv', 'ii42', 'I53', 'IV64', 'I53', 'iv', 'vi53', 'v', 'iv', 'iv', 'i', 'i', 'I53', 'I53', 'i7', 'i7', 'ii65', 'vi42', 'i', 'vii', 'ii', 'I53', 'iv43', 'ii7', 'iii7', 'iv', 'v', 'I53', 'iv', 'I53', 'iv', 'vi', 'v', 'iv', 'iv', 'I53', 'vi6', 'I', 'i', 'vi53', 'ii', 'v7', 'iv', 'ii43', 'i', 'i7', 'i', 'I53', 'i', 'i', 'i', 'vi53', 'iv64', 'I53', 'iv64', 'I53', 'I53', 'i', 'i', 'i', 'i']",A major
119,"123---Salim–Sulaiman,-Salim-Merchant---Shukran-Allah---MTV-Unplugged-Version_basic_pitch.mid",,"['iv', 'bbIII', 'bi65', 'bbvii', 'i43', 'bbIII', 'v', 'i', 'bii', 'i', 'bI', 'biii7', 'bII6', 'bV', 'biii53', 'bvii43', 'v7', 'bV', 'bi', 'bi', 'biv', 'v65', 'bIV', 'biv42', 'i6', 'i', 'i7', 'i7', 'i64', 'v', 'v7', 'biv', 'iv7', 'biv', 'i', 'bi43', 'bi', 'iv', 'i', 'biv', 'biv', 'bi', 'bi43', 'biv', 'biv42', 'bbiii', 'biv', 'bbiii6', 'bi65', 'biv', 'bbiii', 'v', 'bi', 'bbvii', 'iv', 'bvi', 'v', 'bbvii', 'bi', 'bi', 'bbvii', 'biv', 'bi', 'bi', 'bi43', 'i', 'iv', 'biv', 'biv43', 'bi6', 'biv', 'biv', 'biv', 'bbvii', 'bi65', 'bbiii', 'biv', 'bbiii', 'i7', 'bIII', 'bi6', 'bi43', 'v42', 'bi43', 'v65', 'biv', 'bi65', 'bi43', 'v42', 'bbvii', 'bbvii', 'bbiii', 'v7', 'bbvii', 'bbvii', 'i42', 'bbiii', 'biv', 'bbvii', 'bi', 'iv7', 'biv', 'biv', 'bi', 'bi', 'biv42', 'iv', 'biv', 'bi', 'bi', 'biv', 'bbIII53', 'i', 'i', 'bbiii', 'biv7', 'v42', 'bbiii', 'i', 'bi', 'bbiii', 'iv', 'biv', 'i', 'bi64', 'bi', 'biv7', 'bbvii', 'biv', 'bi64', 'bi64', 'bi64', 'bi43', 'v42', 'bi42', 'i42', 'bi43', 'bi', 'bi43', 'biv7', 'v', 'bbvii', 'bbiii', 'bbvii', 'bi', 'iv42', 'bbvii42', 'bbvii', 'iv', 'bi64', 'bi', 'iv', 'biv', 'biv', 'i', 'bbiii', 'bbvii', 'iv43', 'biv', 'bbiii', 'bi65', 'bbiii', 'bbvii', 'biv', 'bbiii', 'bi6', 'bbiii', 'bv', 'bv7']",C# major
120,"124---Salim–Sulaiman,-Salim-Merchant---Ishq-Wala-Love---MTV-Unplugged-Version_basic_pitch.mid",,"['-', '#ii', '#iv', '-', 'ii', '-', 'ii', '#v43', 'II', 'I', '#v', 'IV', '-', '-', '#vi42', 'II42', '#iii42', '#ii42', 'i', 'iv43', '#i', 'i42', '#ii42', 'VII', 'VII', 'v43', 'vii', 'v', '#v', 'VII65', 'II42', '#vii', '#i', '#ii42', '#vi', '#iii42', 'ii', 'ii', 'IV', 'v', 'v', 'II', 'IV', 'iv', 'v64', '#ii7', 'ii65', 'i', 'v64', '#ii65', 'v7', '#ii42', 'v43', '#ii65', 'vii7', 'IV', 'v43', '#ii7', 'v7', 'IV6', '#ii7', '#ii7', 'v53', 'vii', 'IV', 'I', 'IV', 'I7', '#vi', '#ii7', 'v7', 'i', 'v', 'VII65', 'vii42', 'v65', 'VI', 'IV53', 'vii65', 'v43', '#ii7', '#ii', 'v53', 'IV', 'VI6', '#ii65', 'VII65', 'ii7', 'v6', 'vii', 'v', 'i', '#ii7', 'VII', 'v', 'iv', 'vii', 'iv', 'v65', 'vii', 'iv', 'VII', 'v', 'i', 'v65', 'II53', 'v', '#vi42', 'i', 'II7', 'ii', '#vi', 'i', 'i', 'v6', '#vi42', 'i', 'II7', 'VII42', 'v7', 'v', 'II', 'i42', 'i43', 'i', 'VII', 'v53', 'VII6', 'VII', 'VII', '#iii42', '#i43', '#ii7', 'VII', 'i42', 'v7', 'v', '#ii', 'v', 'v42', '#vi', 'IV53', 'vii', 'ii53', '#ii7', '#ii', 'IV', 'vii', '#i7', 'IV', 'v', 'ii7', 'v64', 'VII', 'v', 'i', '#ii7', 'II7', 'v7', 'vii', 'VII', 'iv', 'v7', 'ii42', 'iv', 'VII', 'v', 'i', 'vii', 'ii53', 'IV', 'IV', 'v43', '#ii53', 'IV', 'IV53', 'ii7', 'v43', 'iv', 'iv', 'i', 'v43', 'v7', 'iv', 'v', 'vii6', 'v65', 'IV', '#ii', 'iv', 'vii', 'VII7', '#ii42', 'vii', '#ii7', 'vii', 'i42', '#v', '#v53', '#v7', '#v7', '#III', 'iv']",f minor
